title,overview,genres,poster_path,vote_average
Father of Independence,"As the rage against British colonization in Sri Lanka continues, civilians are having a new hope about their new activists.","Drama, History",/ArY7LlpNDBTLQ3wRKBQbfebVnw4.jpg,5.8
Face Off 7: One Wish,"When a 73-year-old widow is forced to depend on the care of her 5 busy adult children after an injury, she begins to question the meaning of family love.","Family, Drama",/aSPg7viRKZUp6py0VLVTv6mo3GN.jpg,7.3
Battle of Oslo,"April 9th, 1940, Norway is under siege. As German warships close in on Oslo, Colonel Birger Eriksen, commander of the undermanned Oscarsborg Fortress, makes a bold decision that changes the course of history.","War, Action, History",/4JgvnUEggEMx6lEUu0eOq6XfMP7.jpg,6.7
The Fly,"When brilliant, eccentric scientist Seth Brundle makes a huge technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one.","Horror, Science Fiction",/8gZWMhJHRvaXdXsNhERtqNHYpH3.jpg,7.435
Erotic Tutoring 2,"Bar examiner Yoo-jeong likes sex more than studying. Thanks to the secretive, but erotic tutoring by the teacher her boyfriend introduced to her, Yoo-jeong’s grades shoot up. Yoo-jeong’s mom, Mi-jin, however, feels attracted to her tutor and starts seducing him.","Romance, Drama",/qs9QQYVnBWisqhitFomUh7SfnRJ.jpg,7.4
Fantastic Four: Rise of the Silver Surfer,"The Fantastic Four return to the big screen as a new and all powerful enemy threatens the Earth. The seemingly unstoppable 'Silver Surfer', but all is not what it seems and there are old and new enemies that pose a greater threat than the intrepid superheroes realize.","Science Fiction, Adventure, Action",/9wRfzTcMyyzkQxVDqBHv8RwuZOv.jpg,5.633
Brothers,"When his helicopter goes down during his fourth tour of duty in Afghanistan, Marine Sam Cahill is presumed dead. Back home, brother Tommy steps in to look over Sam’s wife, Grace, and two children. Sam’s surprise homecoming triggers domestic mayhem.","Drama, Thriller, War",/skHqceAFYee0JZuYd9MVk2IQggi.jpg,7.316
Louis C.K.: Ridiculous,"From a bee getting shot in New York City to paying strangers to take his aging father, Louis C.K. unleashes the ridiculous thoughts in his mind.",Comedy,/7HDsSxJ4Vve54cNmpk7Qtmai77n.jpg,5.958
"Legally Blonde 2: Red, White & Blonde","Now a rising young lawyer, Elle Woods is about to make partner at her firm, but when she finds out her dog's relatives are being used as cosmetic test subjects, she heads to Washington D.C. to fight for animal rights.","Comedy, Romance",/4kC0UGTuJgFnlZq2ZM6OiY7nuY8.jpg,5.722
Sexual Chronicles of a French Family,Three generations of a French family open up about their sexual experiences and desires after young Romain is caught masturbating in his biology class.,"Comedy, Drama, Romance",/pebwFXu7izkXf8b8soWVXoRyJoR.jpg,5.387
"Legally Blonde 2: Red, White & Blonde","Now a rising young lawyer, Elle Woods is about to make partner at her firm, but when she finds out her dog's relatives are being used as cosmetic test subjects, she heads to Washington D.C. to fight for animal rights.","Comedy, Romance",/4kC0UGTuJgFnlZq2ZM6OiY7nuY8.jpg,5.722
Sexual Chronicles of a French Family,Three generations of a French family open up about their sexual experiences and desires after young Romain is caught masturbating in his biology class.,"Comedy, Drama, Romance",/pebwFXu7izkXf8b8soWVXoRyJoR.jpg,5.387
In All Innocence,"High-profile lawyer Michel takes on the defence of a young and pretty small-time thief, Cécile, after the botched hold-up of a jewellery shop. As predicted by his elegant art-dealer and sculptress wife Viviane, Michel goes well beyond his brief, jeopardising his career and ruining his marriage of 18 years.","Drama, Romance",/49OScb11qwGcmfvsAadB1mSTQfI.jpg,5.875
Star Trek Into Darkness,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.","Action, Adventure, Science Fiction",/Aim3kVNh1MPIxPEFeJrl9e9Uf1a.jpg,7.324
"""Feut""","During a fraternity initiation, a young pledge is forced to endure a series of increasingly disturbing challenges. As tensions rise and the rituals grow more extreme, he begins to question how far he is willing to go to earn his place.","Drama, Thriller",/2ztVPR14uowCu0ZMX8hhfeTmwgZ.jpg,0.0
Ramli's Photocopy,"At a small photocopy shop, Ramli spends his days reading fragments of other people's lives through the documents they leave behind. When a former high school acquaintance he once adored unexpectedly reappears, their growing friendship stirs old dreams, buried disappointments, and quiet questions about identity, failure, and the lives we choose to present to others.",Drama,/zONVOpWS7rFGZ9cRT8vS57zpv9z.jpg,0.0
Happy Patel: Khatarnak Jasoos,"Chronically unsuccessful MI7 operative Happy Patel is finally assigned a mission in Goa, where he uncovers his Indian roots and must rescue a high-profile scientist from crime lord Mama. Unaware of his Indian heritage and armed with a comically British accent, Happy’s blunders trigger a string of chaotic mishaps that could lead him to expose a criminal network.","Comedy, Action, Romance",/vsCkxiY2c26C6y4RyTVkpdXIfCW.jpg,6.333
Walkout,"After an El Paso Walmart was rocked by one of the deadliest shootings in U.S. history, employees rallied against their company's continued sale of rifle ammunition.",Documentary,/pMTEp7sU2GTMfqtr8JF3Ovk5tQR.jpg,0.0
Jason Lives - Friday the 13th Part VI,"Tommy Jarvis, tormented by the fear that maybe Jason isn't really dead, unwittingly resurrects the mass murderer for another bloody rampage.","Horror, Thriller",/6vdUpHvkspQonXBdWcLWW5ciEPJ.jpg,6.268
In Your Dreams,Stevie and her little brother Elliot journey into the wildly absurd landscape of their own dreams to ask the Sandman to grant them the perfect family.,"Adventure, Animation, Comedy, Family, Fantasy",/ug0TqgmByPCEYzR9lQWQmyAa7sw.jpg,7.0
Hot Shots!,"The gang that created Airplane! and The Naked Gun sets its sights on Top Gun in this spoof. Topper Harley is a talented but unstable fighter pilot with an axe to grind: clearing the family name. His mission is to avenge his father and save a mission sabotaged by greedy weapons manufacturers. He also gets involved in a relationship with Ramada Thompson, a woman with an unusually talented stomach. Hot Shots! makes fun of a variety of other films, from Dances with Wolves to The Fabulous Baker Boys.","Action, Comedy, War",/koLIB5263emHxewmwgBBK26vjeS.jpg,6.6
The Lone Ranger,"The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.","Action, Adventure, Western",/yDuJGq8biNMW7zM3w95UaDJv0KG.jpg,6.126
Senza vergogna,"A partially paralyzed teenager is failing to have sex for the first time. He's eager but clumsy and sickly, so the local country girls reject him. He starts to realize that the only affectionate person in his life is his beautiful mother.",Drama,/kCUbA73Rpwvr5Sw99AU8SjCTjLi.jpg,4.8
Quantum,"QUANTUM is an untold story about what really happened in the beginning of this world and how humanity survived slumbering without the clarity of its true nature or purpose. Now in the modern time a dark past is coming back, an epic fight between HUMANS and REPTILIANS is about to start and the world is going to learn the truth. The reptilians now stronger than ever are looking for revenge, but there's good people on both sides who want to keep the peace on earth and our future depends on them.",Science Fiction,,0.0
Agent Zeta,"Four Spanish ex-intelligence officers are assassinated simultaneously worldwide. The CNI discovers all participated in the covert ""Operation Ciénaga"" decades ago in Colombia. Zeta, the CNI's best operative, must hunt and protect the sole survivor, facing his deadliest global mission yet. Top Colombian agent Alfa will join Zeta, seemingly knowing more about ""Ciénaga""'s secrets than him.","Drama, Thriller",/1cKLG9KMoCjsgFB8Nw1EuglteVi.jpg,6.625
The Jungle Book,"The boy Mowgli makes his way to the man-village with Bagheera, the wise panther. Along the way he meets jazzy King Louie, the hypnotic snake Kaa and the lovable, happy-go-lucky bear Baloo, who teaches Mowgli ""The Bare Necessities"" of life and the true meaning of friendship.","Family, Animation, Adventure",/yN1kuupnPTLUprgfvC5WapgrxG4.jpg,7.285
Silencioso Desespero,"Katarina is going through a difficult phase, living in mental and emotional imbalance. She receives help from a corporation that places her under the tutelage of Ana, a young therapist. Soon, the two begin a strong relationship in search of exploring her psyche.","Drama, Thriller",/yPtzSRQtSmvPMzhx1NoMCOhoPU8.jpg,0.0
They Live,A lone drifter stumbles upon a unique pair of sunglasses that reveal aliens are systematically gaining control of the Earth by masquerading as humans and lulling the public into submission.,"Science Fiction, Action, Thriller",/ngnybFTuopfbfmmEeX9jjBQQmF6.jpg,7.305
Narco Sharks,"Hot on the heels of the success of the first movie, Ricky Valente must battle his greatest nemesis, NARCO COP! a half man, half machine police officer with dreams of movie stardom that stands against everything that Ricky holds near and dear to his heart: drugs, magick and breakdancing! Also, there are lots of sharks... LOTS!","Horror, Comedy",/kZBaLbDhTYgIkWfgYU5rMoSmQYP.jpg,0.0
Grave Mistakes,"College friends Noah and Danny unleash vengeful spirits after disturbing a grave in Ridgeline Cemetery. As eerie events intensify around the haunting hour of 3:17 AM, Noah learns his family has a dark connection to the cemetery. With time running out, they must uncover the truth before the spirits claim them.","Mystery, Horror, Adventure",/iQV5i6TD4wMdJNRLgQvRbIhQmbn.jpg,0.0
Bound by Honor,"Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on half-brothers Paco and Cruz, and their bi-racial cousin Miklo. It opens in 1972, as the three are members of an East L.A. gang known as the ""Vatos Locos"", and the story focuses on how a violent crime and the influence of narcotics alter their lives. Miklo is incarcerated and sent to San Quentin, where he makes a ""home"" for himself. Cruz becomes an exceptional artist, but a heroin addiction overcomes him with tragic results. Paco becomes a cop and an enemy to his ""carnal"", Miklo.","Crime, Drama, Thriller",/gvP6R6juhe2IpCG7QGDgjyUvm0g.jpg,8.186
Clever Pig,"Two friends, Albie and Ambrose, ramble about the drunken misadventures of the former during a cold winter night.","Horror, Mystery, Thriller",/9rnd4IJ2BqP8TzmitqEQaPRAGgQ.jpg,0.0
War Dogs,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.","Comedy, Crime, Drama",/mDcPRjZC1bb6LavFU3gwsWdVfCM.jpg,6.945
Hanahaki,"Hanahaki tells the story of an impossible love between a noblewoman and a commoner who, due to various circumstances, cannot be together. The word Hanahaki comes from Japanese and represents unrequited love, in which the character suffers with flowers growing inside her because the romance cannot be fulfilled.","Romance, Fantasy",/tOa4i0eMDa89yZI8AEwVPGBqPuZ.jpg,10.0
Girl,A promising teenage dancer enrolls at a prestigious ballet school while grappling with her gender dysphoria.,Drama,/a6WKjZ1eHrKV8u1DYqjW4yUPuC.jpg,7.156
